carat,depth,table,x,price,cut_encoded,color_encoded,clarity_encoded
0.24,60.7,60.0,4.01,6.184,2.0,6.0,6.0
1.51,61.74637745643308,56.0,7.2,8.686,0.0,3.0,0.0
0.51,63.4,57.0,5.09,7.27,2.0,2.0,4.0
0.7975755778024965,62.4,56.0,8.14,9.448,4.0,2.0,0.0
0.7,60.4,58.0,5.71,8.009,2.0,5.0,4.0
0.33,63.0,57.0,4.41,6.413,4.0,2.0,2.0
0.54,62.7,56.0,5.23,7.16,4.0,4.0,0.0
0.9,62.9,62.0,6.02,8.273,1.0,4.0,3.0
1.01,63.5,62.0,6.36,8.415,2.0,2.0,2.0
1.01,63.2,57.0,6.38,8.823,2.0,6.0,3.0
1.01,59.7,57.0,6.49,8.704,4.0,4.0,3.0
0.32,61.7,55.6,4.41,6.271,4.0,1.0,4.0
0.38,60.7,59.0,4.73,6.974,3.0,6.0,4.0
1.07,61.8,58.0,6.57,8.4,3.0,3.0,0.0
1.12,60.8,57.0,6.74,8.807,4.0,4.0,3.0
0.36,60.5,57.0,4.59,6.592,4.0,1.0,4.0
1.0,61.4,60.0,6.38,8.431,3.0,3.0,2.0
0.62,60.7,56.0,5.54,7.676,4.0,6.0,2.0
1.01,62.9,55.0,6.36,8.911,2.0,3.0,3.0
0.75,62.1,60.0,5.79,7.876,2.0,4.0,2.0
0.23,61.8,58.0,3.92,6.273,2.0,6.0,5.0
0.91,63.6,58.0,6.1,8.356,1.0,4.0,3.0
0.76,60.5,56.0,5.98,8.145,3.0,6.0,3.0
0.31,61.6,55.0,4.34,6.192,4.0,1.0,4.0
0.7,61.74637745643308,60.0,5.57,7.681,0.0,3.0,2.0
0.43,62.9,55.0,4.87,6.875,4.0,4.0,2.0
0.9,64.5,61.0,6.07,8.325,0.0,6.0,3.0
0.3,62.3,57.0,4.27,6.196,4.0,2.0,3.0
0.51,61.3,55.0,5.11,7.271,4.0,6.0,2.0
0.31,63.1,54.0,4.34,6.324,2.0,1.0,3.0
1.54,60.9,59.0,7.49,9.457,3.0,4.0,3.0
0.93,61.5,57.0,6.23,8.321,2.0,4.0,2.0
0.7975755778024965,63.5,58.0,8.7,9.378,2.0,2.0,0.0
0.54,62.1,55.0,5.18,7.382,4.0,5.0,2.0
0.38,61.1,56.0,4.69,6.921,4.0,3.0,4.0
1.59,60.7,56.0,7.54,9.535,4.0,2.0,4.0
1.21,61.8,59.0,6.75,8.643,2.0,1.0,2.0
0.35,62.3,55.0,4.51,6.468,4.0,5.0,2.0
0.41,62.3,59.0,4.74,6.984,3.0,6.0,4.0
0.23,61.9,58.0,3.93,6.284,4.0,4.0,6.0
0.41,62.2,54.0,4.78,6.537,4.0,3.0,2.0
0.31,63.0,57.0,4.32,6.687,3.0,4.0,4.0
0.41,63.3,57.0,4.69,6.627,1.0,3.0,2.0
0.31,61.2,59.0,4.32,6.704,3.0,4.0,6.0
0.39,60.9,56.0,4.78,6.574,4.0,4.0,0.0
0.37,61.4,56.0,4.63,6.864,4.0,3.0,3.0
0.5,62.2,56.0,5.1,7.39,4.0,6.0,4.0
0.32,61.3,54.0,4.41,6.822,4.0,4.0,7.0
0.32,63.2,55.0,4.37,6.469,1.0,4.0,4.0
0.81,62.8,57.0,5.9,8.253,2.0,6.0,3.0
0.56,60.8,57.0,5.31,7.381,4.0,1.0,6.0
0.63,62.0,55.0,5.49,7.395,4.0,4.0,2.0
0.39,63.0,56.0,4.62,6.668,2.0,1.0,5.0
0.7975755778024965,61.5,60.0,8.13,9.516,3.0,0.0,3.0
0.8,62.7,57.0,5.88,8.179,4.0,5.0,2.0
1.74,61.74637745643308,59.0,7.99,9.407,3.0,1.0,3.0
0.3,62.5,54.0,4.27,6.205,4.0,1.0,5.0
1.0,63.9,56.0,6.34,8.882,1.0,5.0,3.0
1.51,60.7,59.0,7.42,8.66,3.0,2.0,0.0
0.44,63.2,59.0,4.85,6.778,2.0,6.0,0.0
0.7975755778024965,61.0,59.0,8.18,9.805,3.0,6.0,0.0
0.5,61.6,57.0,5.14,6.924,4.0,3.0,0.0
1.6,60.3,59.0,7.56,9.083,3.0,1.0,2.0
1.31,62.3,56.0,7.06,8.738,3.0,0.0,4.0
0.71,62.7,59.0,5.65,7.948,2.0,6.0,3.0
0.7,61.8,56.0,5.74,7.951,4.0,6.0,4.0
0.7975755778024965,62.3,56.0,7.99,9.756,2.0,5.0,0.0
1.75,62.2,59.0,7.74,9.27,3.0,0.0,4.0
1.62,59.6,57.45169447534297,7.69,9.162,1.0,1.0,4.0
0.93,62.6,57.0,6.2,8.346,2.0,5.0,0.0
0.35,62.1,57.0,4.55,6.809,4.0,3.0,3.0
0.31,61.6,55.0,4.35,6.561,4.0,2.0,6.0
0.7975755778024965,62.9,59.0,8.03,9.668,3.0,1.0,3.0
0.23,62.5,55.0,3.94,6.225,2.0,6.0,5.0
0.52,61.5,59.0,5.19,7.087,3.0,4.0,0.0
0.72,61.0,55.0,5.77,8.232,4.0,3.0,4.0
0.3,63.4,60.0,4.23,6.068,1.0,2.0,2.0
0.58,62.2,55.0,5.34,7.549,4.0,3.0,4.0
1.14,63.3,57.0,6.6,8.437,2.0,2.0,0.0
0.7,62.3,53.0,5.69,7.975,4.0,3.0,3.0
0.3,60.0,59.0,4.34,6.863,3.0,4.0,7.0
0.43,62.3,58.0,4.78,7.031,3.0,6.0,4.0
1.5,63.2,58.0,7.2,9.828,2.0,3.0,7.0
0.4,62.3,57.0,4.71,6.777,4.0,2.0,5.0
1.08,62.2,56.0,6.59,8.44,4.0,4.0,0.0
0.32,62.4,55.0,4.4,6.861,2.0,4.0,7.0
0.5,61.6,56.0,5.08,7.08,4.0,0.0,3.0
0.35,61.9,56.0,4.5,6.633,2.0,3.0,4.0
1.54,61.8,59.0,7.4,9.296,3.0,2.0,3.0
0.42,61.6,56.0,4.81,6.633,4.0,3.0,2.0
0.31,61.9,58.0,4.3,6.438,2.0,2.0,5.0
1.55,61.5,58.0,7.51,9.689,3.0,5.0,3.0
1.04,61.4,58.0,6.46,8.626,4.0,1.0,4.0
0.7975755778024965,62.4,56.0,5.729163267828451,9.692,3.0,1.0,1.0
0.8,61.74637745643308,57.0,5.78,7.887,1.0,4.0,2.0
0.71,59.8,58.0,5.78,8.043,2.0,6.0,4.0
0.36,63.5,54.0,4.59,6.592,2.0,2.0,3.0
1.25,62.2,58.0,6.92,8.655,3.0,0.0,4.0
0.33,61.3,59.0,4.44,6.608,3.0,6.0,5.0
0.23,61.0,59.0,3.93,6.142,2.0,3.0,5.0
0.33,61.3,55.0,4.46,6.604,4.0,6.0,3.0
1.0,63.7,54.0,6.42,8.06,0.0,2.0,0.0
0.31,60.8,55.0,4.42,6.848,4.0,2.0,6.0
0.23,61.5,56.0,3.95,6.368,2.0,3.0,5.0
0.91,64.3,58.0,6.09,7.942,1.0,1.0,3.0
0.81,63.8,58.0,5.84,7.87,1.0,1.0,3.0
0.9,62.7,59.0,6.1,8.332,2.0,2.0,3.0
0.31,61.6,55.0,4.38,6.829,2.0,4.0,7.0
0.76,62.1,56.0,5.81,8.121,4.0,2.0,6.0
0.38,61.5,54.0,4.67,6.875,4.0,6.0,3.0
0.37,61.5,57.0,4.6,6.524,4.0,5.0,2.0
1.58,62.3,57.0,7.42,8.77,4.0,1.0,0.0
0.46,59.9,55.0,5.06,7.137,2.0,3.0,3.0
0.24,60.6,62.0,4.03,6.17,2.0,6.0,5.0
1.51,61.8,57.0,7.43,8.933,4.0,1.0,0.0
0.7975755778024965,63.0,56.0,8.12,9.487,3.0,1.0,0.0
0.51,62.6,59.0,5.06,6.835,2.0,0.0,2.0
1.59,61.8,57.0,7.42,9.397,4.0,2.0,4.0
1.04,59.2,58.0,6.64,8.408,3.0,6.0,0.0
1.01,61.8,60.0,6.37,8.62,3.0,5.0,2.0
1.01,61.74637745643308,60.0,6.19,7.936,0.0,6.0,0.0
0.72,60.0,57.0,5.81,8.175,2.0,6.0,3.0
0.37,62.4,59.0,4.6,6.673,3.0,3.0,2.0
0.52,61.5,55.0,5.19,8.097,4.0,5.0,5.0
0.39,61.4,58.0,4.68,6.79,3.0,6.0,3.0
1.01,61.5,57.0,6.5,8.366,4.0,4.0,0.0
0.82,63.4,55.0,6.0,7.97,2.0,4.0,2.0
0.9,62.2,59.0,6.18,8.412,3.0,6.0,3.0
0.7,61.3,56.0,5.72,8.62,4.0,5.0,5.0
0.58,62.0,58.0,5.33,7.25,4.0,4.0,2.0
1.11,61.74637745643308,61.0,6.42,8.552,0.0,2.0,2.0
1.03,60.8,57.0,6.55,8.934,4.0,4.0,4.0
1.22,61.4,56.0,6.9,9.031,4.0,4.0,3.0
1.0,63.4,61.0,6.33,8.274,2.0,2.0,0.0
0.35,62.2,54.0,4.52,6.196,4.0,1.0,2.0
0.9,63.2,59.0,6.06,8.044,1.0,3.0,0.0
0.39,62.4,57.0,4.67,6.664,2.0,2.0,5.0
0.32,60.0,62.0,4.44,6.682,2.0,3.0,4.0
0.53,60.9,57.0,5.19,7.438,4.0,6.0,4.0
0.92,63.7,57.0,6.12,8.218,2.0,5.0,0.0
0.5,62.0,58.0,5.07,7.352,3.0,6.0,3.0
1.31,61.9,56.0,7.05,9.096,4.0,4.0,3.0
1.0,61.6,61.0,6.36,8.401,3.0,3.0,0.0
0.31,59.8,60.0,4.4,6.299,3.0,4.0,3.0
0.32,62.3,56.0,4.38,6.68,4.0,4.0,6.0
1.02,61.0,61.0,6.58,8.872,3.0,4.0,4.0
1.01,63.1,53.0,6.36,8.6,4.0,4.0,2.0
0.71,61.74637745643308,61.0,5.85,7.853,1.0,6.0,2.0
0.41,60.5,61.0,4.78,6.627,2.0,6.0,2.0
0.3,62.6,62.0,4.25,6.446,3.0,4.0,3.0
0.37,61.3,60.0,4.63,6.725,3.0,4.0,3.0
0.61,61.9,54.0,5.44,7.256,4.0,2.0,2.0
0.72,62.6,56.0,5.7,7.975,4.0,6.0,2.0
1.21,62.2,54.1,6.82,8.886,4.0,6.0,2.0
0.51,62.0,56.0,5.14,8.145,4.0,5.0,7.0
0.72,62.0,56.0,5.75,7.855,2.0,4.0,3.0
0.7,61.0,59.0,5.72,7.719,3.0,2.0,3.0
0.51,61.5,57.0,5.11,7.488,4.0,5.0,3.0
0.3,62.0,55.0,4.27,6.489,4.0,6.0,3.0
1.1,61.7,56.0,6.63,9.245,4.0,5.0,3.0
0.61,60.1,59.0,5.48,7.451,2.0,6.0,2.0
1.51,62.2,58.0,7.33,9.529,3.0,6.0,3.0
0.72,61.3,57.0,5.74,7.879,4.0,1.0,6.0
0.35,61.0,56.0,4.56,6.935,4.0,4.0,6.0
0.7975755778024965,64.0,55.0,8.56,9.582,4.0,0.0,0.0
1.0,61.74637745643308,55.0,6.22,8.103,0.0,4.0,2.0
0.91,64.3,60.0,6.12,8.097,1.0,4.0,2.0
1.12,62.4,59.0,6.58,9.213,3.0,3.0,5.0
0.45,61.74637745643308,62.2,5.0,7.042,1.0,3.0,4.0
1.41,60.4,57.0,7.31,9.316,4.0,4.0,4.0
0.3,61.3,57.0,4.29,6.528,2.0,4.0,5.0
0.71,58.9,61.0,5.79,7.753,3.0,6.0,2.0
0.3,62.9,55.0,4.25,6.43,2.0,4.0,4.0
0.72,61.7,56.0,5.73,7.882,4.0,1.0,3.0
1.15,62.0,55.0,6.72,8.75,4.0,4.0,2.0
1.09,62.7,58.0,6.51,8.573,3.0,3.0,2.0
0.61,62.8,58.0,5.4,7.537,2.0,2.0,5.0
0.54,61.8,56.0,5.23,7.593,4.0,4.0,5.0
1.51,62.8,60.0,7.22,8.978,1.0,2.0,0.0
1.0,61.9,60.0,6.34,8.62,3.0,3.0,2.0
0.32,61.2,56.0,4.38,6.509,4.0,5.0,3.0
0.25,63.0,55.0,4.0,6.354,2.0,6.0,5.0
0.85,61.8,54.0,6.1,7.886,4.0,2.0,0.0
0.3,60.5,58.0,4.38,6.815,3.0,5.0,3.0
0.34,62.5,55.0,4.45,6.54,4.0,6.0,3.0
0.6,60.4,63.0,5.45,7.228,2.0,2.0,2.0
1.03,62.2,57.0,6.46,8.275,4.0,1.0,0.0
1.04,61.4,57.0,6.54,8.402,4.0,4.0,0.0
1.0,64.1,60.0,6.25,8.431,1.0,3.0,2.0
1.18,60.7,63.0,6.77,8.55,1.0,5.0,0.0
0.91,62.0,56.0,6.18,8.065,2.0,0.0,0.0
1.01,59.4,59.0,6.56,8.312,3.0,2.0,0.0
1.8,62.3,56.0,7.76,9.614,4.0,2.0,4.0
1.0,63.3,59.0,6.33,9.676,1.0,5.0,7.0
1.4,60.8,57.0,7.21,9.625,4.0,4.0,6.0
0.31,62.7,59.0,4.3,6.438,3.0,3.0,3.0
1.23,60.8,59.0,6.96,8.124,3.0,3.0,1.0
0.8,61.0,57.0,6.01,7.927,2.0,3.0,0.0
0.4,62.4,56.0,4.74,6.957,4.0,4.0,5.0
0.51,59.6,58.0,5.22,7.514,3.0,4.0,4.0
1.01,62.2,59.0,6.38,8.393,3.0,3.0,0.0
0.7,62.5,55.0,5.68,7.654,4.0,1.0,2.0
0.36,62.1,56.0,4.6,6.851,4.0,4.0,6.0
1.0,61.7,57.0,6.39,8.622,4.0,6.0,2.0
0.4,63.6,56.0,4.63,6.532,1.0,3.0,2.0
0.58,63.3,55.0,5.27,7.59,2.0,2.0,6.0
0.31,61.0,56.0,4.37,6.749,4.0,5.0,5.0
0.32,59.5,60.0,4.48,6.65,3.0,3.0,3.0
0.72,62.2,58.0,5.72,8.019,4.0,6.0,2.0
0.73,62.0,53.6,5.76,8.422,4.0,5.0,5.0
0.5,62.3,58.0,5.08,7.384,3.0,5.0,2.0
1.05,59.1,57.0,6.67,8.949,4.0,3.0,3.0
1.02,62.8,58.0,6.37,8.503,2.0,2.0,2.0
0.68,63.1,54.5,5.61,7.507,2.0,6.0,0.0
0.77,62.1,56.0,5.84,8.173,4.0,4.0,3.0
0.62,61.9,59.0,5.62,8.03,3.0,6.0,6.0
0.7,61.8,55.0,5.72,8.152,4.0,5.0,2.0
0.42,60.6,62.0,4.85,6.782,3.0,4.0,2.0
1.5,62.4,60.0,7.32,9.32,3.0,1.0,6.0
1.5,61.74637745643308,53.0,7.14,8.88,0.0,2.0,0.0
0.53,62.7,56.0,5.23,7.667,4.0,4.0,7.0
0.5,60.1,59.0,5.17,7.194,3.0,3.0,2.0
0.3,61.4,59.0,4.32,6.482,2.0,6.0,4.0
0.42,61.5,56.0,4.83,6.648,4.0,1.0,4.0
1.01,61.1,57.0,6.49,9.311,4.0,5.0,5.0
0.33,62.0,55.0,4.44,6.361,4.0,2.0,4.0
0.44,61.1,59.0,4.9,6.898,3.0,4.0,2.0
0.7,62.2,58.0,5.63,7.667,2.0,1.0,2.0
1.06,62.6,58.0,6.52,8.302,3.0,2.0,0.0
0.75,61.1,57.0,5.83,8.004,4.0,6.0,2.0
1.5,64.6,59.0,7.2,8.74,0.0,2.0,0.0
0.52,62.6,58.0,5.11,7.144,2.0,3.0,2.0
0.91,61.74637745643308,61.0,6.41,8.102,1.0,2.0,3.0
0.91,61.74637745643308,62.0,5.97,7.359,0.0,3.0,1.0
0.7975755778024965,62.5,58.0,7.97,9.669,2.0,1.0,3.0
0.53,60.5,57.0,5.24,7.806,4.0,6.0,5.0
0.7,61.6,54.0,5.71,7.654,4.0,2.0,0.0
0.77,61.8,58.0,5.84,8.099,3.0,5.0,3.0
0.3,61.9,59.0,4.27,6.671,2.0,6.0,5.0
1.39,60.6,55.0,7.21,9.468,4.0,4.0,7.0
0.33,61.6,58.0,4.42,6.501,3.0,2.0,5.0
1.51,64.1,62.0,7.21,9.177,1.0,5.0,2.0
0.79,62.6,58.0,5.96,7.947,3.0,2.0,5.0
0.38,62.4,54.0,4.65,6.876,4.0,3.0,3.0
0.52,63.8,56.0,5.07,7.126,1.0,3.0,2.0
0.5,62.0,58.0,5.06,7.61,4.0,3.0,6.0
0.73,61.3,57.0,5.81,7.953,4.0,4.0,5.0
0.24,62.4,56.0,3.99,6.107,4.0,2.0,6.0
1.2,62.3,55.0,6.79,9.028,4.0,3.0,3.0
0.7975755778024965,62.5,56.0,8.17,9.758,3.0,6.0,0.0
1.16,61.74637745643308,57.45169447534297,6.97,8.867,0.0,3.0,4.0
1.07,60.0,60.0,6.61,8.523,3.0,2.0,2.0
0.33,60.6,58.0,4.45,6.515,2.0,6.0,3.0
0.3,60.5,60.0,4.32,6.314,2.0,1.0,6.0
0.4,61.9,54.0,4.75,7.249,4.0,3.0,7.0
0.43,62.6,58.0,4.82,6.823,3.0,5.0,0.0
0.44,61.6,54.0,4.9,6.842,4.0,6.0,3.0
0.33,61.3,61.0,4.47,6.541,3.0,4.0,3.0
1.01,61.74637745643308,57.0,6.52,8.441,1.0,3.0,2.0
0.31,61.6,59.0,4.35,6.771,3.0,6.0,3.0
1.61,61.3,59.0,7.47,9.325,4.0,6.0,0.0
0.9,62.5,59.0,6.13,8.404,2.0,5.0,2.0
0.53,61.5,54.0,5.27,8.165,4.0,5.0,7.0
0.41,61.8,55.0,4.78,6.457,4.0,0.0,3.0
0.52,60.3,57.0,5.21,7.373,4.0,2.0,3.0
0.71,62.1,55.0,5.71,7.851,2.0,2.0,4.0
1.13,61.7,56.0,6.65,8.635,2.0,2.0,3.0
1.51,59.7,62.0,7.46,8.581,3.0,0.0,0.0
1.06,61.2,57.0,6.59,8.64,4.0,1.0,4.0
0.7975755778024965,61.4,59.0,8.15,9.655,3.0,2.0,0.0
1.01,61.2,61.0,6.44,8.574,3.0,2.0,4.0
0.35,63.6,56.0,4.5,6.157,1.0,1.0,2.0
0.42,61.3,58.0,4.8,6.715,3.0,5.0,3.0
1.01,62.9,56.0,6.4,8.247,4.0,0.0,2.0
0.38,62.5,56.0,4.64,6.685,4.0,4.0,4.0
0.35,62.1,57.0,4.47,6.399,4.0,5.0,2.0
0.91,64.0,59.0,6.13,8.119,1.0,5.0,2.0
0.3,61.5,57.0,4.31,6.405,4.0,4.0,4.0
0.32,59.6,60.0,4.46,6.417,3.0,4.0,2.0
0.8,63.0,56.0,5.91,8.159,3.0,6.0,3.0
0.3,61.7,58.0,4.26,6.702,4.0,3.0,6.0
1.5,61.7,56.0,7.23,8.879,1.0,0.0,3.0
0.3,61.9,56.0,4.34,6.654,4.0,4.0,4.0
0.5,60.3,62.0,5.1,7.432,1.0,6.0,4.0
0.7975755778024965,59.7,63.0,8.24,9.784,2.0,1.0,4.0
0.63,61.9,59.0,5.49,7.074,3.0,0.0,2.0
1.09,61.4,58.0,6.6,9.256,2.0,3.0,6.0
1.28,62.3,55.0,6.96,8.773,4.0,3.0,0.0
0.72,62.9,57.0,5.73,7.936,3.0,4.0,3.0
0.3,62.4,54.0,4.31,6.76,4.0,4.0,7.0
0.7975755778024965,62.8,57.0,8.27,9.551,2.0,0.0,3.0
0.35,62.2,58.0,4.54,6.931,3.0,4.0,5.0
0.5,62.4,61.0,5.1,7.206,3.0,6.0,2.0
0.76,61.2,57.0,5.86,7.699,2.0,0.0,3.0
0.73,60.6,57.0,5.84,8.036,4.0,4.0,2.0
0.91,63.1,61.0,6.04,8.166,1.0,6.0,0.0
1.09,62.5,59.0,6.56,8.787,2.0,4.0,4.0
0.81,62.1,58.0,5.96,8.105,3.0,4.0,4.0
0.41,62.6,58.0,4.75,6.981,3.0,3.0,4.0
0.37,62.3,55.0,4.59,6.637,4.0,5.0,3.0
1.01,61.74637745643308,57.0,6.3,8.591,0.0,5.0,2.0
0.7975755778024965,60.5,55.0,8.63,9.468,4.0,1.0,0.0
0.9,61.9,57.45169447534297,6.0,8.179,1.0,5.0,2.0
0.4,60.9,55.0,4.82,6.772,4.0,4.0,2.0
0.76,61.1,54.0,5.86,8.118,4.0,5.0,4.0
1.01,60.3,57.0,6.51,8.562,4.0,1.0,4.0
1.19,60.8,59.0,6.84,8.63,2.0,2.0,2.0
0.51,60.6,56.0,5.19,7.431,4.0,3.0,3.0
2.0,61.2,57.45169447534297,8.17,9.53,0.0,2.0,2.0
0.41,61.8,56.0,4.78,7.023,4.0,5.0,2.0
0.38,61.6,58.0,4.65,7.136,3.0,3.0,6.0
1.7,61.8,55.0,7.62,9.261,4.0,1.0,2.0
2.0,61.6,59.0,8.2,9.789,3.0,5.0,0.0
0.34,61.2,57.0,4.51,6.688,4.0,5.0,2.0
0.7975755778024965,61.9,60.0,8.15,9.824,1.0,5.0,2.0
0.96,61.74637745643308,62.0,6.51,8.147,1.0,2.0,0.0
1.55,59.8,59.0,7.45,9.151,2.0,4.0,2.0
0.9,61.1,58.0,6.22,8.085,3.0,4.0,0.0
1.51,63.1,56.0,7.27,8.934,2.0,4.0,2.0
1.0,63.0,58.0,6.33,9.13,2.0,6.0,5.0
0.73,60.5,58.0,5.85,7.823,3.0,5.0,2.0
0.23,64.1,59.0,3.83,5.996,1.0,6.0,4.0
0.7975755778024965,61.74637745643308,58.0,8.46,8.857,1.0,4.0,1.0
1.16,61.9,55.0,6.71,8.698,4.0,6.0,0.0
0.51,60.7,56.0,5.18,7.351,4.0,4.0,3.0
0.61,60.8,57.0,5.48,7.176,3.0,5.0,0.0
0.7,62.3,58.0,5.69,7.009,3.0,1.0,1.0
0.34,61.1,55.0,4.51,6.205,4.0,1.0,3.0
0.33,61.7,55.0,4.42,6.78,4.0,3.0,6.0
1.15,63.0,60.0,6.68,8.858,3.0,4.0,4.0
1.01,60.0,60.0,6.51,8.62,3.0,5.0,2.0
1.63,63.7,58.0,7.48,9.183,1.0,1.0,2.0
0.59,61.3,56.0,5.38,7.485,4.0,4.0,2.0
0.75,59.1,58.0,5.93,7.822,3.0,2.0,3.0
2.0,61.0,57.0,8.08,9.57,4.0,0.0,3.0
0.84,59.9,54.0,6.2,8.344,2.0,5.0,2.0
0.32,61.8,56.0,4.41,6.916,4.0,4.0,6.0
1.06,63.4,58.0,6.44,8.549,2.0,4.0,2.0
0.3,60.9,58.0,4.32,6.353,3.0,5.0,0.0
0.71,61.74637745643308,58.0,5.87,7.703,3.0,4.0,2.0
1.51,62.8,55.0,7.32,9.259,4.0,2.0,2.0
0.3,61.0,58.0,4.32,6.304,4.0,5.0,2.0
0.7,64.1,56.0,5.64,7.568,1.0,4.0,0.0
1.03,61.7,56.0,6.49,8.873,4.0,3.0,4.0
0.52,61.1,59.0,5.21,7.717,3.0,2.0,5.0
0.24,62.1,57.0,4.0,6.223,4.0,2.0,7.0
0.4,61.1,58.0,4.76,6.957,3.0,4.0,5.0
0.34,62.1,55.0,4.49,6.64,4.0,4.0,3.0
0.52,62.1,56.0,5.14,7.555,4.0,4.0,5.0
0.43,60.7,54.0,4.96,6.792,4.0,2.0,2.0
0.7975755778024965,59.1,59.0,8.29,9.438,4.0,0.0,2.0
1.01,63.1,58.0,6.34,8.234,1.0,3.0,0.0
0.43,59.8,58.0,4.89,6.808,3.0,3.0,3.0
1.5,61.3,59.0,7.36,9.067,2.0,0.0,4.0
1.05,61.8,54.0,6.55,8.585,4.0,1.0,5.0
0.7975755778024965,61.74637745643308,55.0,7.77,8.756,0.0,4.0,1.0
0.42,61.5,58.0,4.8,6.65,3.0,3.0,2.0
0.9,61.6,57.0,6.17,8.336,4.0,2.0,3.0
0.61,63.4,57.0,5.43,7.135,4.0,6.0,1.0
0.53,61.9,56.0,5.19,7.451,4.0,4.0,4.0
1.07,62.5,57.0,6.53,8.719,2.0,6.0,3.0
0.52,62.5,59.0,5.12,6.978,3.0,1.0,2.0
0.4,61.2,59.0,4.72,6.959,3.0,6.0,4.0
1.57,60.2,60.0,7.49,8.987,3.0,3.0,0.0
0.37,60.9,57.0,4.65,6.682,4.0,4.0,4.0
0.31,62.2,53.0,4.37,6.56,4.0,3.0,5.0
0.71,61.5,57.0,5.74,8.271,4.0,4.0,5.0
0.34,62.1,55.0,4.48,6.903,4.0,4.0,5.0
0.52,60.0,56.0,5.25,7.541,4.0,6.0,4.0
0.3,62.5,57.0,4.27,6.133,4.0,3.0,2.0
0.9,61.74637745643308,58.0,6.05,7.57,0.0,4.0,1.0
0.71,60.5,59.0,5.78,7.758,3.0,6.0,0.0
0.72,60.8,56.0,5.82,7.891,4.0,3.0,0.0
1.24,63.7,60.0,6.77,8.489,1.0,4.0,0.0
1.24,62.0,55.0,6.93,9.486,4.0,4.0,7.0
1.52,62.2,58.0,7.39,9.049,3.0,4.0,2.0
1.28,61.9,56.0,6.95,8.118,4.0,2.0,1.0
1.05,61.8,58.0,6.51,8.4,3.0,3.0,2.0
1.75,62.8,59.0,7.62,9.272,2.0,1.0,2.0
1.65,62.8,56.0,7.52,9.766,2.0,3.0,4.0
1.09,61.4,56.0,6.61,8.849,4.0,2.0,2.0
0.33,62.4,56.0,4.43,6.973,4.0,3.0,5.0
1.74,61.8,56.0,7.69,9.628,4.0,1.0,4.0
0.32,61.6,60.1,4.38,6.269,1.0,3.0,2.0
0.83,62.0,55.0,6.02,8.236,4.0,5.0,0.0
1.02,63.5,55.0,6.31,8.409,2.0,2.0,2.0
0.3,62.2,57.0,4.26,6.265,4.0,4.0,3.0
0.3,61.2,57.0,4.33,7.005,4.0,6.0,6.0
0.31,62.5,52.0,4.4,6.704,3.0,5.0,3.0
0.3,61.1,55.0,4.32,6.405,4.0,2.0,5.0
0.4,62.9,58.0,4.74,6.751,3.0,6.0,0.0
0.7,58.8,59.0,5.92,7.677,3.0,2.0,0.0
1.01,61.74637745643308,60.0,6.58,8.782,3.0,6.0,3.0
1.0,59.9,57.0,6.45,8.642,1.0,4.0,3.0
0.3,63.3,57.0,4.28,6.227,2.0,4.0,0.0
0.83,60.5,55.0,6.08,7.801,2.0,0.0,3.0
1.24,59.3,58.0,7.03,9.184,3.0,5.0,3.0
1.02,61.3,58.0,6.46,8.954,2.0,3.0,4.0
1.14,62.3,56.0,6.73,8.981,4.0,4.0,4.0
1.22,61.5,55.0,6.86,8.639,4.0,0.0,4.0
0.32,61.0,57.0,4.45,6.97,4.0,5.0,6.0
1.57,61.1,55.0,7.55,9.428,4.0,3.0,2.0
0.35,61.8,55.0,4.55,6.572,4.0,1.0,7.0
0.35,61.0,57.0,4.54,6.477,2.0,2.0,5.0
0.5,62.9,59.0,5.04,7.079,2.0,4.0,2.0
1.02,62.1,59.0,6.36,8.97,2.0,4.0,6.0
1.05,63.7,59.0,6.42,8.728,1.0,5.0,2.0
0.57,63.7,57.45169447534297,5.36,7.455,1.0,2.0,4.0
0.35,61.4,58.0,4.51,6.5,2.0,6.0,3.0
0.52,61.5,57.0,5.12,7.116,4.0,3.0,2.0
1.01,60.7,58.0,6.55,8.49,4.0,4.0,2.0
0.7975755778024965,63.2,59.0,8.55,9.819,2.0,1.0,2.0
0.3,61.7,58.0,4.28,6.265,3.0,1.0,5.0
0.7,60.5,63.0,5.74,7.915,2.0,6.0,3.0
0.73,61.8,62.0,5.78,7.695,3.0,1.0,4.0
0.31,61.6,56.0,4.34,6.806,4.0,3.0,6.0
1.08,61.0,57.0,6.64,8.42,4.0,2.0,0.0
0.41,62.3,58.0,4.73,6.989,4.0,6.0,5.0
1.05,60.9,60.0,6.58,8.627,3.0,2.0,4.0
0.74,62.3,61.0,5.8,7.909,3.0,3.0,2.0
0.4,61.1,58.0,4.73,6.94,2.0,4.0,5.0
0.91,64.6,58.0,6.02,8.358,1.0,5.0,2.0
0.77,60.9,58.0,5.91,8.204,4.0,3.0,4.0
0.91,61.7,56.0,6.18,9.173,4.0,6.0,6.0
0.37,62.3,56.0,4.64,6.773,3.0,5.0,2.0
0.36,61.9,56.0,4.59,6.41,3.0,4.0,0.0
0.5,60.6,58.0,5.2,7.503,3.0,3.0,5.0
1.13,61.74637745643308,59.0,6.52,8.661,0.0,2.0,2.0
0.61,62.0,54.4,5.44,7.799,4.0,2.0,7.0
